#Wavelength	n	k		
0.5646	1.46561	0.00187		
0.5654	1.46558	0.00187		
0.5662	1.46555	0.00187		
0.567	1.46552	0.00186		
0.5678	1.4655	0.00186		
0.5685	1.46547	0.00186		
0.5693	1.46544	0.00186		
0.5701	1.46542	0.00185		
0.5709	1.46539	0.00185		
0.5717	1.46536	0.00185		
0.5725	1.46534	0.00184		
0.5733	1.46531	0.00184		
0.5741	1.46529	0.00184		
0.5749	1.46526	0.00184		
0.5757	1.46523	0.00183		
0.5765	1.46521	0.00183		
0.5773	1.46518	0.00183		
0.5781	1.46516	0.00183		
0.5789	1.46513	0.00182		
0.5797	1.46511	0.00182		
0.5805	1.46508	0.00182		
0.5813	1.46506	0.00182		
0.5821	1.46503	0.00181		
0.5829	1.46501	0.00181		
0.5837	1.46498	0.00181		
0.5845	1.46496	0.00181		
0.5852	1.46493	0.0018		
0.586	1.46491	0.0018		
0.5868	1.46488	0.0018		
0.5876	1.46486	0.0018		
0.5884	1.46483	0.00179		
0.5892	1.46481	0.00179		
0.59	1.46479	0.00179		
0.5908	1.46476	0.00179		
0.5916	1.46474	0.00178		
0.5924	1.46471	0.00178		
0.5932	1.46469	0.00178		
0.594	1.46467	0.00178		
0.5948	1.46464	0.00177		
0.5956	1.46462	0.00177		
0.5964	1.4646	0.00177		
0.5972	1.46457	0.00177		
0.598	1.46455	0.00176		
0.5988	1.46453	0.00176		
0.5996	1.46451	0.00176		
0.6004	1.46448	0.00176		
0.6011	1.46446	0.00175		
0.6019	1.46444	0.00175		
0.6027	1.46442	0.00175		
0.6035	1.46439	0.00175		
0.6043	1.46437	0.00174		
0.6051	1.46435	0.00174		
0.6059	1.46433	0.00174		
0.6067	1.46431	0.00174		
0.6075	1.46428	0.00173		
0.6083	1.46426	0.00173		
0.6091	1.46424	0.00173		
0.6099	1.46422	0.00173		
0.6107	1.4642	0.00172		
0.6115	1.46418	0.00172		
0.6123	1.46416	0.00172		
0.6131	1.46413	0.00172		
0.6139	1.46411	0.00172		
0.6147	1.46409	0.00171		
0.6155	1.46407	0.00171		
0.6163	1.46405	0.00171		
0.617	1.46403	0.00171		
0.6178	1.46401	0.0017		
0.6186	1.46399	0.0017		
0.6194	1.46397	0.0017		
0.6202	1.46395	0.0017		
0.621	1.46393	0.0017		
0.6218	1.46391	0.00169		
0.6226	1.46389	0.00169		
0.6234	1.46387	0.00169		
0.6242	1.46385	0.00169		
0.625	1.46383	0.00168		
0.6258	1.46381	0.00168		
0.6266	1.46379	0.00168		
0.6274	1.46377	0.00168		
0.6282	1.46375	0.00168		
0.629	1.46373	0.00167		
0.6298	1.46371	0.00167		
0.6306	1.46369	0.00167		
0.6314	1.46367	0.00167		
0.6322	1.46365	0.00166		
0.6329	1.46363	0.00166		
0.6337	1.46362	0.00166		
0.6345	1.4636	0.00166		
0.6353	1.46358	0.00166		
0.6361	1.46356	0.00165		
0.6369	1.46354	0.00165		
0.6377	1.46352	0.00165		
0.6385	1.4635	0.00165		
0.6393	1.46348	0.00165		
0.6401	1.46347	0.00164		
0.6409	1.46345	0.00164		
0.6417	1.46343	0.00164		
0.6425	1.46341	0.00164		
0.6433	1.46339	0.00163		
0.6441	1.46338	0.00163		
0.6449	1.46336	0.00163		
0.6457	1.46334	0.00163		
0.6465	1.46332	0.00163		
0.6473	1.4633	0.00162		
0.6481	1.46329	0.00162		
0.6488	1.46327	0.00162		
0.6496	1.46325	0.00162		
0.6504	1.46323	0.00162		
0.6512	1.46322	0.00161		
0.652	1.4632	0.00161		
0.6528	1.46318	0.00161		
0.6536	1.46316	0.00161		
0.6544	1.46315	0.00161		
0.6552	1.46313	0.0016		
0.656	1.46311	0.0016		
